Henry Kissinger	0.763	http://www.wikidata.org/entity/Q66107	political scientist
Condoleezza Rice	0.4	http://www.wikidata.org/entity/Q47216	political scientist
Alexander Boroday	0.2	http://www.wikidata.org/entity/Q16902077	political scientist
Michael D. Higgins	0.158	http://www.wikidata.org/entity/Q57276	political scientist
Woodrow Wilson	0.15	http://www.wikidata.org/entity/Q34296	political scientist
Benjamin Netanyahu	0.119	http://www.wikidata.org/entity/Q43723	political scientist
Aleksandr Dugin	0.103	http://www.wikidata.org/entity/Q438839	political scientist
Dinesh D'Souza	0.077	http://www.wikidata.org/entity/Q1226328	political scientist
Christopher Hitchens	0.026	http://www.wikidata.org/entity/Q49081	political scientist
Sergei Khrushchev	0.022	http://www.wikidata.org/entity/Q1374180	political scientist
Hannah Arendt	0.0	http://www.wikidata.org/entity/Q60025	political scientist
Zbigniew Brzezinski	-0.047	http://www.wikidata.org/entity/Q168041	political scientist
Olha Shariy	-0.136	http://www.wikidata.org/entity/Q56308910	political scientist
Voltaire	-0.143	http://www.wikidata.org/entity/Q9068	political scientist
Janine Wissler	-0.15	http://www.wikidata.org/entity/Q1682774	political scientist
Marina Litvinovich	-0.15	http://www.wikidata.org/entity/Q4263661	political scientist
Bhimrao Ramji Ambedkar	-0.174	http://www.wikidata.org/entity/Q231690	political scientist
Klara Geywitz	-0.19	http://www.wikidata.org/entity/Q1744408	political scientist
Hubertus Heil	-0.22	http://www.wikidata.org/entity/Q71534	political scientist
Helmut Kohl	-0.256	http://www.wikidata.org/entity/Q2518	political scientist
